identi,id,sizenum,v,u,T,J,X1,X2
28,29,38,2.57376212348087,3.24875460796608,2.64585901996267,2,0,-0.303803185
28,30,38,0,0.13149568188425,0.0702002571992006,2,0,0.113941928604618
28,31,38,0,1.50546032340744,0.144992712372381,2,1,-0.248272188
28,32,38,0,0.490668037798346,0.0410814822255634,2,0,0.321151081705466
28,33,38,0,0.700809482443047,0.0418203215714556,1,0,0.0944375758990645
28,34,38,0,0.312594773015007,0.147441787629897,2,0,0.230697884690017
28,35,38,0,0.561624089234924,0.448338586943726,1,0,-0.285493186
28,36,38,0,0.370341818293041,0.175574279608913,1,0,-0.106018668
28,37,38,0,0.263557293943501,0.162027819415202,2,1,0.0416645095683634
28,38,38,0,0.716266774530423,0.197321563521708,1,0,-0.238492422
29,1,13,13.6167261225647,Inf,Inf,0,0,-0.133489319
29,2,13,0.0464344390202314,1.15051702613229,0.990419095801952,2,1,0.351764691062272
29,3,13,3.25651237612526,3.69126040590625,3.31158884143922,1,0,-0.028754757
29,4,13,1.37914657169477,1.85554948070304,1.50087138250456,2,0,0.419383845292032
29,5,13,0.505606779913619,1.42361997444752,1.27860248272256,2,0,-0.074371105
29,6,13,0.314428742043674,0.886353224960572,0.49110964573229,2,1,-0.28701391
29,7,13,0.542354798854745,1.37407215864615,0.552613045720326,1,0,0.125134220113978
29,8,13,1.2001463684299,2.64565522094693,1.41352577101143,1,1,0.0678627847228199
29,9,13,13.6627115281527,Inf,Inf,0,1,0.339010930154473
29,10,13,1.49353545061895,1.70603759842683,1.59413378381993,1,0,0.35906324069947
29,11,13,0.999788779257697,1.89670951500798,1.44391047873694,2,1,-0.144519364
29,12,13,12.5648221603485,Inf,Inf,0,0,0.457980726379901
29,13,13,13.0364098341017,Inf,Inf,0,0,0.270204957574606
30,1,7,2.06848623030242,2.3610881830271,2.30240987881662,1,1,0.286880787229165
30,2,7,1.50054264514611,1.81146243533148,1.64977126864948,1,0,-0.115659361
30,3,7,0.243031501071528,0.778364577932346,0.5337393804752,1,0,-0.113315966
30,4,7,1.70946612223963,2.15293847921978,1.83271354607381,1,0,-0.441700165
30,5,7,0.0884116261731833,0.773084469817063,0.35881950182134,1,0,0.259235283359885
30,6,7,0,0.658348233883685,0.490781294451842,1,0,-0.036520785
30,7,7,0,0.491337493506676,0.399640949996347,1,1,0.181500167585909
31,1,15,1.52954812190755,1.92410333062544,1.71984502125087,2,0,-0.110966129
31,2,15,0,3.6533594036237,1.46470674048599,1,0,-0.262889496
31,3,15,0.217614248860627,0.963815708137018,0.652746190954231,1,0,0.090288233011961
31,4,15,13.9365336342505,Inf,Inf,0,0,-0.168799149
31,5,15,0.377214463660493,1.35376962806099,0.66366196786859,2,0,-0.082371701
31,6,15,0.335522333045384,1.86782530914931,0.985817721229329,1,0,0.0391293538268656
31,7,15,2.72727445409376,3.17608370712463,2.80766640856028,1,1,-0.04816913
31,8,15,0.936322516830474,1.77625001131437,1.39882525632107,1,1,0.46955839311704
31,9,15,0.525410272613281,0.696814742614127,0.560677489234845,2,0,-0.297943742
31,10,15,0.133686956209783,1.42334880972099,1.14227817812802,2,0,0.484294202877209
31,11,15,0.900143680975097,1.33044830788832,1.18168200697629,1,0,0.0613202322274446
31,12,15,0,0.391075851840383,0.350629692873083,2,1,0.0664176603313535
31,13,15,0.167391812196001,0.895317574659449,0.577586288118593,2,0,0.392174154985696
31,14,15,0,0.945735427508962,0.85765386636892,1,1,0.260077799903229
31,15,15,2.39091158343759,2.84630344503292,2.45180107542134,1,0,-0.264612161
32,1,36,0,0.337765493663028,0.0725516166075181,1,1,-0.370001708
32,2,36,0,1.61570866770091,0.45362926979015,1,1,-0.291227428
32,3,36,0,0.55754925215379,0.0533643221127127,1,0,0.488197135040537
32,4,36,0,0.424246219897127,0.129843065237313,2,1,-0.451575664
32,5,36,0,0.643260525052852,0.0726395025970254,2,0,0.491382038220763
32,6,36,0,0.524367506962852,0.0878204911042944,1,1,0.13532552937977
32,7,36,0.0505137254949659,0.311565962154418,0.0750290225708787,1,0,-0.012838618
32,8,36,0,0.445140307722123,0.0806396195112237,2,0,-0.059436579
32,9,36,0,1.27961102028595,0.068778845706882,1,1,0.250608764588833
32,10,36,0,0.508527619903373,0.172187089217913,2,0,0.441152347018942
32,11,36,0,1.13232892921475,0.114405840698925,2,0,0.412225977750495
32,12,36,0,0.522127416467631,0.189571615269221,2,0,0.0789227660279721
32,13,36,0,0.405453633496022,0.0925518182903144,2,1,0.419678894570097
32,14,36,0.970643162425201,1.56005366126686,1.03159458354033,1,0,0.187920038588345
32,15,36,0,0.785711189480591,0.155044396277517,2,0,0.20093140960671
32,16,36,0,0.222911028191447,0.15877901095152,2,0,-0.063091563
32,17,36,0,0.178730008265261,0.0817899175924849,2,0,0.261636929353699
32,18,36,0,0.89440586599977,0.0797907793538335,2,1,-0.14891354
32,19,36,0.0330034757492166,1.47391694053923,0.130107927148312,2,0,0.380733028054237
32,20,36,0,0.63861394757435,0.121900731267723,2,1,0.488784689689055
32,21,36,0,0.448221573119468,0.26858772514244,2,1,-0.44129501
32,22,36,0,0.933775966013682,0.0819787688557135,2,0,0.211488039465621
32,23,36,0,0.631856308763331,0.237759361379214,2,0,0.329091706313193
32,24,36,0,0.525257908252484,0.081760205714602,2,1,-0.215966684
32,25,36,0,1.87265281648117,0.0682270829472437,1,0,-0.036235301
32,26,36,0,1.59347529297529,0.0538087092688594,2,0,-0.09614244
32,27,36,0.271857366664335,0.56624620151706,0.462765934536305,2,0,0.192861402174458
32,28,36,0,1.52260046816411,0.123272520530425,2,0,-0.13602205
32,29,36,0.826555657645513,2.29340399744697,1.40830083995136,1,0,-0.333956105
32,30,36,0,0.20051594343399,0.140883461660001,1,1,0.421004556817934
32,31,36,0,0.168699439847842,0.0944930598373271,1,0,0.0560000627301633
32,32,36,0.132340992102399,2.00366399915631,0.160250001123611,1,1,0.0319661465473473
32,33,36,0.0442782267928123,0.0971986700315028,0.0938032979051238,2,0,-0.409303311
32,34,36,0,0.624149611198759,0.123927273815401,1,0,-0.131921364
32,35,36,0.0079003912396729,0.213656773430601,0.11485427837734,2,0,-0.306704251
32,36,36,0,0.202729642158374,0.11172422721366,2,0,0.304603885859251
33,1,39,0,2.62182488370885,0.992514247885244,2,1,0.302448810311034
33,2,39,0.0338701675646007,1.08817124407025,0.720926057875488,1,0,-0.119668678
33,3,39,0.078297045398622,0.58615512594135,0.550474926995663,2,0,-0.04784174
33,4,39,0.269197249319404,0.447713389791353,0.361362432608268,1,1,-0.003953842
33,5,39,0,0.423638707005835,0.231037393765867,2,1,-0.104767627
33,6,39,0.870256267445994,1.6509671191776,0.916669362922767,2,0,-0.493000014
33,7,39,0.276859074778235,0.675756478132746,0.668590419184553,2,0,0.144937318749726
33,8,39,2.74759473878751,4.46826313654733,3.08558524107984,2,1,0.386861941544339
33,9,39,0.146119223674759,1.75226951977492,1.3532030501855,1,1,0.171685470966622
33,10,39,0,0.411804441807276,0.294020074942387,1,1,-0.285221193
33,11,39,0.0926493057049811,1.03548898031459,0.354545293226408,2,1,0.29779504192993
33,12,39,1.99185494911931,2.81305913549446,2.15445437844223,2,1,-0.156786914
33,13,39,0,1.08378463884102,0.27449882482942,2,0,-0.201293071
33,14,39,0.729767246674783,2.21156839555868,1.76544203097045,1,0,0.275586304953322
33,15,39,0.555676993681118,0.721433866303414,0.60023809186825,1,0,0.223630531923845
33,16,39,0.401723753510931,2.30382846922258,1.07178616323224,2,0,0.439094730187207
33,17,39,0,2.04923285067755,0.422867824436819,1,1,-0.117732479
33,18,39,0.255364056909457,0.772376053247085,0.62550466279521,2,1,0.350845850538462
33,19,39,13.7314050309328,Inf,Inf,0,0,-0.077702319
33,20,39,0.900085926712391,1.17448982242951,1.03753428823387,2,0,-0.06868522
33,21,39,3.28714328967112,3.43936279728154,3.3420092257694,1,0,-0.380205332
33,22,39,0,1.3649089289199,0.669410714749499,2,0,0.0625617394689471
33,23,39,3.8334228320777,5.44881167615591,4.41857704153212,2,0,-0.459853141
33,24,39,0,1.01448027775635,0.658628352084887,1,1,-0.476296437
33,25,39,0.853780723155892,2.68986152286146,1.36952820734936,1,0,-0.367980055
33,26,39,1.19648775675256,1.9126796371155,1.74367557000042,1,1,-0.465809706
33,27,39,0,0.645186835413283,0.469228881771895,2,1,0.347591778729111
33,28,39,3.55777754150745,4.18964951511648,3.69768548652225,2,1,0.222204439807683
33,29,39,0.343395676860505,0.773217960550773,0.514254299433162,1,1,0.285365551011637
33,30,39,0.505400261143222,1.09464835443296,0.889346667710989,1,1,0.466295423451811
33,31,39,0.843798052477551,1.63626947711202,0.984194068972524,2,0,-0.07887298
33,32,39,0,1.0009159836498,0.493472134753598,1,1,0.439776587532833
33,33,39,0.015335126983745,0.991430788462694,0.635892477586158,2,0,-0.485106238
33,34,39,0.0500532840378582,2.52999980127637,1.56721999110896,2,1,-0.093611209
33,35,39,2.33276427010671,2.7737687788649,2.68591903366949,2,0,0.45923624956049
33,36,39,0.808548857415927,1.92951089380525,1.35209956618811,1,0,0.202724355971441
33,37,39,0,0.451461703374784,0.303918275126499,2,1,0.113665587035939
33,38,39,0.573920303469008,1.0230017080483,0.652087155755348,1,0,-0.182314011
33,39,39,0,0.770659588235331,0.362419827363439,2,0,0.472600124776363
34,1,36,0.969248685115969,2.15120189450529,1.07828920926193,1,0,0.254838664783165
34,2,36,0,1.37191587214576,0.99217398135777,1,1,-0.0223314
34,3,36,1.05575105231552,1.61837123341917,1.09195249281582,1,1,-0.145933158
34,4,36,13.800816478121,Inf,Inf,0,0,0.141459050122648
34,5,36,0.113182961647814,2.64603857308192,1.78313468420063,2,0,-0.313257304
34,6,36,0.64919505954734,1.20335146510342,1.17615937369496,1,1,-0.141092497
34,7,36,2.19182930069321,3.35090659573238,2.42583974123983,1,0,-0.436092912
34,8,36,13.7399447494593,Inf,Inf,0,1,-0.478687477
34,9,36,3.94099138631827,4.99338447157853,4.2466420542717,2,0,-0.269596271
34,10,36,0.470779798969203,0.841315415880343,0.738915763018979,1,1,0.222817315952852
34,11,36,0,1.31958640267359,0.931403921140812,2,0,-0.413070314
34,12,36,13.9705732704349,Inf,Inf,0,1,-0.176798929
34,13,36,0.888695652199057,1.44137928965551,1.33748696086296,2,0,-0.198153826
34,14,36,13.9243098885914,Inf,Inf,0,1,-0.112373125
34,15,36,0,0.706190828226084,0.70288933136464,2,1,-0.177583527
34,16,36,0.543163464778897,0.721216805420679,0.657663943968694,2,0,-0.15325222
34,17,36,2.49339368266658,4.39027771694933,2.67187008685437,2,0,-0.059763782
34,18,36,0.778019811217573,1.55481123106476,1.41328874108166,1,1,-0.179481357
34,19,36,0.121025284770992,1.62501612485378,0.950856028256014,1,0,-0.319508957
34,20,36,3.38299890849006,5.40161461390665,4.50778425128758,2,0,-0.182901191
34,21,36,13.0175974560359,Inf,Inf,0,1,0.280908094486222
34,22,36,0,1.22405625187794,0.890811053025298,1,0,0.0746605775784701
34,23,36,1.18065967925248,1.57331863043286,1.37288748092606,1,0,-0.081524285
34,24,36,1.98424453362634,2.52728842685383,2.03316403649598,2,0,0.229362489655614
34,25,36,1.19244737240162,2.05740591289607,1.89427560077947,1,0,-0.484905725
34,26,36,4.31154426703734,5.05252313008561,4.88490301889171,2,0,-0.045679787
34,27,36,13.3654021101575,Inf,Inf,0,0,-0.405785385
34,28,36,0.528210373574352,2.26746615287494,0.938649467537743,1,0,0.411417104536667
34,29,36,13.3061096479169,Inf,Inf,0,1,0.124116722261533
34,30,36,1.3688232722214,1.54678626642437,1.5198386816848,2,0,-0.03024878
34,31,36,1.71577299505041,2.28314056410717,2.02536125152151,2,1,-0.023034263
34,32,36,5.30040376732781,5.4416165929912,5.39878016040652,1,1,-0.431238157
34,33,36,0.583566436057395,0.848035350886589,0.665296277372162,1,0,-0.308064523
34,34,36,1.18106514329498,2.12994942272013,2.10069086283167,1,0,0.179802285507321
34,35,36,0.507875606113152,1.26582661050179,0.965593630328474,2,1,0.213836553972214
34,36,36,0.411326735725111,0.873426790927115,0.646852319492116,2,0,-0.21896843
35,1,34,2.67973175765028,2.75239590125917,2.74344274156907,2,1,-0.187810679
35,2,34,2.09365148720644,2.23398222326613,2.13217876057839,2,0,-0.284468513
35,3,34,0.194913136772811,0.661069106530029,0.59858299087752,2,0,-0.301409263
35,4,34,1.30867424605176,2.48189299149874,1.37324021584698,1,0,-0.267833123
35,5,34,1.16480258212412,2.38267954630982,1.92138525978342,1,1,-0.199241492
35,6,34,0.35963448872749,1.32000018735831,0.416185423655832,2,1,0.228132339660078
35,7,34,0.187605736411649,1.21746125310883,0.411901671789283,1,0,-0.44042137
35,8,34,0.0696816815855447,1.84744810571175,0.311360146289488,2,0,0.254525447497144
35,9,34,0,0.636036692166186,0.551514311637294,2,1,0.176214466104284
35,10,34,0.475406268357715,0.543430972057489,0.495584884417865,1,0,0.140388266416267
35,11,34,1.35311336635932,2.51800870616527,1.59436002200981,1,1,0.0910001846496016
35,12,34,0.668464839206153,1.20927706733163,1.05892444814754,1,0,-0.321660278
35,13,34,0.945971210690723,2.4974723282534,1.19495253662544,2,0,-0.07904407
35,14,34,13.4266326722278,Inf,Inf,0,1,-0.250101403
35,15,34,0.595894209918911,1.17854424318934,1.0996527834323,2,1,0.372020524460822
35,16,34,2.6311487982652,4.79190912072487,2.66121546773296,1,1,0.364164284430444
35,17,34,0,0.797360522630525,0.43127981625867,2,0,0.371022707084194
35,18,34,0,0.739925227755694,0.267417140683849,2,0,0.367694576038048
35,19,34,0.430861521230667,1.59437306470235,0.462073728118738,1,1,-0.445950469
35,20,34,0.639512780072758,1.33568020148236,0.897290498427685,2,0,-0.040712046
35,21,34,0,0.731417873832298,0.302932166437373,2,0,0.252232977654785
35,22,34,0.132350373081863,0.772950378225601,0.657456098254317,1,1,-0.076389141
35,23,34,1.24655844447955,2.15853268732593,1.70358714578129,2,0,0.220955717843026
35,24,34,1.53381096563282,1.99275948888364,1.90953270811347,2,0,0.0990319959819317
35,25,34,0,1.39284679021618,0.505980953293165,2,1,-0.264521138
35,26,34,0,0.777837867806566,0.47664823262875,1,0,0.4993956242688
35,27,34,0.131929829018191,0.576785607940933,0.41244663020928,2,0,0.0599211629014462
35,28,34,0.308087083743885,1.05885327999004,0.523816893201418,1,1,-0.376696053
35,29,34,0,0.741562114548865,0.349378027491561,2,0,-0.000230285
35,30,34,0.398475584553039,1.13013120790025,0.682294368253021,2,0,-0.407239232
35,31,34,0,0.813603951553714,0.270923368264459,1,0,-0.237366555
35,32,34,0.726321085746802,1.33043815279089,1.23210717805946,2,0,-0.373743775
35,33,34,1.488799843,1.73010286316228,1.58641439394838,1,1,0.108910877257586
35,34,34,1.53078664598035,2.41472009975899,1.64530083722851,2,0,-0.48401879
36,1,12,1.86229648947466,2.68392456173171,2.13274235580909,2,0,-0.205119726
36,2,12,1.19982613518761,2.07532695386011,1.84851186525646,2,0,-0.188573216
36,3,12,13.6856158815415,Inf,Inf,0,1,0.327484762994573
36,4,12,0.446968790014857,1.41628246923584,0.825255076700936,2,0,-0.402972083
36,5,12,0.407979121565463,3.0965289315076,2.47771628829931,1,0,-0.295030024
36,6,12,1.91057057621276,2.40598789123899,1.94220680594623,1,0,-0.143854445
36,7,12,0.711336807006366,2.71401284217889,1.31892373851975,2,0,0.0828437893651426
36,8,12,0.306650976417586,1.45607124611953,0.869176695094773,2,0,-0.438444564
36,9,12,13.5866904473279,Inf,Inf,0,1,-0.051613612
36,10,12,1.11911505453973,1.14549446751117,1.12320053251526,2,0,0.4153731407132
36,11,12,0.135423548182882,1.30610150722338,0.867001073219656,1,0,-0.372115688
36,12,12,13.9980861708873,Inf,Inf,0,1,0.0829805636312813
37,1,37,2.27785342918656,3.53284636213609,2.29674645911542,2,1,-0.267162746
37,2,37,1.26011087557635,1.55748016362412,1.46042318159253,2,0,-0.481887404
37,3,37,13.4976930181244,Inf,Inf,0,0,-0.363490229
37,4,37,1.7143935758456,2.29400747001807,2.03029613938756,1,1,-0.127435473
37,5,37,3.47405297838736,4.25381729252745,3.57069147754821,2,0,-0.052658943
37,6,37,0.893467837726121,1.59806864123817,1.32820508132998,1,1,-0.357656237
37,7,37,13.912449839368,Inf,Inf,0,0,-0.11737113
37,8,37,13.3592718629894,Inf,Inf,0,0,0.262246741680428
37,9,37,5.96711583057277,7.3478336975638,7.11551685190645,1,0,0.219330249354243
37,10,37,12.1118001465117,Inf,Inf,0,1,0.355279528535903
37,11,37,0.414562130791551,2.49391945951123,1.22360565576601,1,1,-0.368285616
37,12,37,1.126305885,1.94486177391285,1.61847885205727,1,0,0.128869276493788
37,13,37,3.2400103210171,4.14628682175895,3.64422124827471,2,0,0.173895559506491
37,14,37,2.57247852922818,2.91257896919205,2.79459389004984,2,0,-0.063931798
37,15,37,1.68335810556295,2.6247023386117,1.78618643592867,2,1,-0.497367251
37,16,37,0.460406985133886,2.1434200926775,1.02545245808265,2,0,-0.103653831
37,17,37,2.51269646828819,2.74032213098194,2.5964886573744,2,1,0.40339363925159
37,18,37,0,2.27002508106516,1.74820059454306,1,0,-0.166759874
37,19,37,13.9556441082276,Inf,Inf,0,1,0.418994595762342
37,20,37,13.6504049161136,Inf,Inf,0,0,0.0450568473897874
37,21,37,12.8227853082573,Inf,Inf,0,1,0.27858293405734
37,22,37,3.85318336068495,4.22681105752506,3.90982967512513,1,0,-0.256793969
37,23,37,1.82474441999085,2.83006733545073,2.72318555805838,1,0,-0.469119447
37,24,37,13.9904288618282,Inf,Inf,0,1,0.298663773573935
37,25,37,0.454771968515074,1.30349968553739,0.756248688962314,1,1,-0.208128655
37,26,37,13.7369726468018,Inf,Inf,0,0,-0.043995162
37,27,37,13.8442841399194,Inf,Inf,0,1,0.228190772235394
37,28,37,2.12670590738361,2.40926694414173,2.13132455593165,2,0,0.447765904478729
37,29,37,2.66154672844771,3.39388620221201,2.76624479965688,2,0,0.272022812860087
37,30,37,3.20211907482021,4.00547222049677,3.64738389108972,2,1,-0.103900237
37,31,37,13.3692053985227,Inf,Inf,0,0,-0.417966206
37,32,37,12.7028053505879,Inf,Inf,0,0,-0.418311571
37,33,37,6.76278468164847,7.6648148394631,7.338985732,2,1,-0.088038319
37,34,37,1.869012598,3.28405625005463,3.12485452346612,2,0,0.425383658381179
37,35,37,13.8726372910503,Inf,Inf,0,1,0.16270160372369
37,36,37,1.44399140394273,2.09694679117504,1.77747853152619,1,0,-0.259966368
37,37,37,0.756077114450646,2.22294030698452,1.85498558109187,2,1,0.183943109586835
38,1,43,13.7918595029621,Inf,Inf,0,0,-0.260832758
38,2,43,13.5465925845845,Inf,Inf,0,1,0.312367885606363
38,3,43,13.695173515026,Inf,Inf,0,1,0.378824595827609
38,4,43,0.77171067312895,3.45869651679683,1.41540710725917,2,0,0.376641670707613
38,5,43,13.2296635415993,Inf,Inf,0,0,0.40553459757939
38,6,43,3.82061971566708,4.52987473855319,4.01336922708078,2,1,-0.144408743
38,7,43,13.6274290593029,Inf,Inf,0,0,-0.405118587
38,8,43,1.05239046898694,3.21488261930172,1.22108072347755,1,0,0.0578078590333462
38,9,43,4.09649889173526,4.66845036158641,4.47980445677415,1,1,-0.398127735
38,10,43,13.8729051463362,Inf,Inf,0,0,0.402942017884925
38,11,43,13.9933756315895,Inf,Inf,0,0,-0.302294275
38,12,43,13.5643580607117,Inf,Inf,0,1,0.0838320427574217
38,13,43,13.9263090731152,Inf,Inf,0,0,-0.482104551
38,14,43,13.8070269259556,Inf,Inf,0,1,-0.35484858
38,15,43,13.2226812976617,Inf,Inf,0,0,-0.148497597
38,16,43,2.3021498262321,2.68743028802943,2.30497508796695,1,1,-0.154704542
38,17,43,13.8562983217907,Inf,Inf,0,0,-0.456878731
38,18,43,1.80119666818978,3.56616334502776,3.19916498272998,2,1,0.145589380525053
38,19,43,0.781290002400056,1.07288244715892,0.999773452811953,2,1,0.0440198390278965
38,20,43,13.7037610263902,Inf,Inf,0,0,0.331619777949527
38,21,43,2.47102438436457,3.9999373681153,2.84226893645731,2,0,0.3932873851154
38,22,43,4.25023291980124,5.28501325350918,4.37579714741714,1,1,0.405304838903248
38,23,43,13.9262310009307,Inf,Inf,0,0,0.270130429882556
38,24,43,13.7753691587124,Inf,Inf,0,0,-0.176505175
38,25,43,13.9996568989813,Inf,Inf,0,0,0.100842034211382
38,26,43,13.4130880055743,Inf,Inf,0,0,0.0309974595438689
38,27,43,3.368297292,3.79433347074604,3.42165004771654,2,0,0.0814983597956598
38,28,43,2.8736419829136,5.26556425739201,3.70439387061599,2,1,0.394219170091674
38,29,43,13.3986393017184,Inf,Inf,0,0,0.238199684070423
38,30,43,7.26001353452169,7.39558167551782,7.33830373144926,1,0,-0.41491595
38,31,43,13.2757148068269,Inf,Inf,0,1,-0.385450144
38,32,43,1.46948558084817,1.85627644499676,1.69059620465837,2,1,0.137852212181315
38,33,43,13.9948392285664,Inf,Inf,0,0,-0.024528472
38,34,43,13.7538229363026,Inf,Inf,0,0,-0.068327682
38,35,43,0.902410428870035,1.76459634274682,1.24780317958695,1,1,0.0995805882848799
38,36,43,2.2307295845523,3.13583103653309,2.76371755544237,1,0,0.365946313133463
38,37,43,2.71985612348732,3.96194892002566,3.13053550899875,1,1,-0.172607222
38,38,43,3.31925772810105,4.55501626453331,3.59573774884814,2,1,0.418637492926791
38,39,43,13.4863265567032,Inf,Inf,0,0,0.213844466488808
38,40,43,13.5868874410194,Inf,Inf,0,1,0.070127205690369
38,41,43,12.7265726094774,Inf,Inf,0,0,-0.318873481
38,42,43,2.47766755671448,2.84570874887488,2.69178777354394,2,1,-0.029978113
38,43,43,3.86571552208289,4.13065185048281,4.05266789415046,2,0,0.428349802270532
39,1,42,0,0.624909487066275,0.584733796533438,2,0,-0.245581921
39,2,42,0,1.40507752439919,0.916475161256485,1,0,0.217100638896227
39,3,42,2.44095474027729,2.80872503491513,2.5853510415147,1,1,-0.180255494
39,4,42,0,0.905204282125647,0.587872316694891,2,0,0.124111343640834
39,5,42,0,2.16105262363765,0.85434101233768,1,1,-0.110832973
39,6,42,0.419267786645746,0.612391958394694,0.57685657185391,2,0,0.470770627493039
39,7,42,13.2391396671312,Inf,Inf,0,1,-0.20960163
39,8,42,0.0602255340199918,1.44957421835241,0.585529118285896,2,1,0.333498521940783
39,9,42,0,0.631237095666534,0.427150448041243,2,1,0.180532733211294
39,10,42,0.0137549309433772,0.570697549374385,0.294706174318651,2,0,0.463702009990811
39,11,42,0.0849106058314727,0.932418068902359,0.30497197055458,2,0,0.452375083928928
39,12,42,0,0.766869913785163,0.365191197914896,2,0,-0.124107482
39,13,42,1.14921027364713,2.23187209695368,1.53391019870607,2,0,0.238235766999424
39,14,42,1.17620652819836,1.4651765448399,1.35079718425059,2,1,-0.249513278
39,15,42,1.6810891780896,2.48447301270764,1.75178725387558,2,1,-0.402804496
39,16,42,0,0.503087055382735,0.416081448456581,1,1,0.210874352604151
39,17,42,0.325923662167042,0.713329691552182,0.391949228322841,1,1,-0.120124513
39,18,42,0.245813796762377,1.10390053173052,0.484729509239023,1,1,-0.476776855
39,19,42,0,1.2906575006734,1.05091288363784,2,1,0.0463963747024536
39,20,42,0.53113152340748,1.2960959818981,0.632882825293187,1,1,-0.126914485
39,21,42,0,2.06959816337305,1.44394880952257,1,1,0.421197236748412
39,22,42,1.31704880177035,2.2058961257942,2.04601114386407,1,0,0.0375939062796533
39,23,42,0.375256267609075,1.06516015457683,0.700105732742452,2,0,-0.056333637
39,24,42,0.386336015422035,0.532972712955645,0.451993158080886,2,0,-0.15894434
39,25,42,0.674607163274145,0.994765831835053,0.765509158999286,2,1,0.33884496614337
39,26,42,5.52003896910992,6.36097669154225,6.16506937874758,2,1,-0.132126689
39,27,42,0.12773397528486,0.485234095795623,0.336895525176524,2,0,0.0808889956679195
39,28,42,1.21000125604206,1.6948495414982,1.21245562770534,1,0,-0.026983768
39,29,42,1.50875003036065,2.3829987407796,1.59868150983315,2,0,-0.276512715
39,30,42,1.12144631143184,1.46362727690012,1.29184169007182,2,0,0.0827795243822038
39,31,42,0.318067483836785,0.802769671406081,0.785272126175986,2,1,-0.333728882
39,32,42,0.399078302064395,0.87004141877861,0.464115708396336,2,0,0.197624297812581
39,33,42,1.10513042328417,1.60656689659924,1.1123955744167,1,1,-0.219941658
39,34,42,13.9553763472731,Inf,Inf,0,1,0.0863323414232582
39,35,42,0.448155751735434,2.0740172399341,0.581583480530569,1,1,-0.089080451
39,36,42,0.436497889835528,1.2983751982779,0.918692398012875,2,0,-0.017681822
39,37,42,0,0.747048623817873,0.687164597851101,1,1,0.365367808379233
39,38,42,0,0.844576856079412,0.488671547934097,2,0,0.0635898732580245
39,39,42,6.63945325638446,9.0234087809909,8.55532652003556,2,1,-0.179078075
39,40,42,1.25264952201154,1.3769506,1.34265142477055,2,0,-0.367284199
39,41,42,0,1.7402514052554,1.00192157831496,2,0,0.23432432836853
39,42,42,1.62575456682117,2.24673292965846,1.70899131991593,1,0,-0.070873959
40,1,33,1.59075438595357,2.77401316120724,1.94364444607046,2,0,0.323378775268793
40,2,33,1.20306362209604,1.64789911533863,1.28158523877169,2,0,0.260170343797654
40,3,33,0,1.16433453087913,0.656979291854899,1,1,0.150213266722858
40,4,33,0.306958416011184,0.855419210490285,0.70999580377011,1,1,0.0685603125020862
40,5,33,1.74248173816534,2.75567739156935,2.00922521718578,1,0,-0.193889892
40,6,33,0.163934254320338,0.686391696247213,0.357367306698717,2,0,-0.441492453
40,7,33,0.752617999657473,1.44739462685058,1.16158327864308,2,0,0.424709705403075
40,8,33,1.08783074998721,2.10724227055506,1.22255672114754,2,0,-0.138685876
40,9,33,0.0010052208309797,0.87096659895356,0.657210264675675,1,1,-0.22866022
40,10,33,13.9895332500636,Inf,Inf,0,1,-0.363602869
40,11,33,1.2308987345341,1.51206762565108,1.35674420223676,1,1,0.420314540155232
40,12,33,1.07927281635771,3.71692371673106,1.11831610299076,1,0,-0.104312182
40,13,33,13.8297106406645,Inf,Inf,0,1,-0.238515695
40,14,33,1.13431623269979,1.46180426882755,1.293548633,2,0,0.136630366789177
40,15,33,2.5060930115162,3.44300981075871,2.95589832287008,1,1,-0.287759656
40,16,33,0,1.29690696758436,1.08443282511398,1,0,0.426463353680447
40,17,33,0.747260230551374,1.93899415422905,1.0914084512691,1,1,-0.133673327
40,18,33,0.594487164142249,1.11891709961754,0.678200457772159,1,0,-0.266387939
40,19,33,0.086969982281759,0.99311905759497,0.345720705468679,2,0,-0.391202983
40,20,33,0.433872377937407,1.53307141855042,0.777279790128432,2,0,0.129469292238355
40,21,33,0.216382565596181,2.62412330185037,1.21274292434507,1,0,0.05607531638816
40,22,33,5.82033409662864,6.07567180921643,5.9289188556205,2,0,0.245856318157166
40,23,33,0,0.470867813543832,0.266076537565598,1,1,-0.22656539
40,24,33,0.376360318394173,1.41458449671853,0.998124282909527,2,0,-0.421027316
40,25,33,0.271880872495861,0.786753970702063,0.66386313621478,2,0,0.253349957522005
40,26,33,0.141761826845708,1.38685340943115,0.495327400893744,1,1,0.265322185587138
40,27,33,13.8309984403543,Inf,Inf,0,0,0.265570147894323
40,28,33,0.667165792143515,1.3764421842261,1.15296359059638,1,0,-0.448556104
40,29,33,0,1.22361277503179,0.702785316484989,2,0,0.406781708123162
40,30,33,1.14177150973575,2.17615299896317,1.802334756,1,0,-0.183603238
40,31,33,0,0.897149694110167,0.405920303602472,2,0,0.179203588282689
40,32,33,0.127209125165535,0.77135688398232,0.624766507433558,2,0,-0.359471814
40,33,33,0,0.923746151807618,0.53515671560547,2,0,0.0957664540037513
41,1,40,0,0.129461450003381,0.0511150840351973,1,0,0.331349467393011
41,2,40,0.227065013023093,0.529729100177065,0.294936045540072,2,0,0.0947157959453762
